Date,GOOGL,AMZN,WMT,XOM,BRK,JNJ,UPS,AAPL,LIN,AMT,NEE
20080228,237.93,67.85,50.7,89.38,93.2,62.71,71.75,4.64,82.74,40.58,63.13
20080227,236.66,70.87,51.43,89.39,93.69,63.04,72.31,4.39,84.23,40.37,64.33
20080226,232.32,71.69,51.4,89.89,92.52,63.72,72.53,4.26,83.89,41.1,64.85
20080225,243.46,73.27,50.33,89.13,93.12,63.85,72.48,4.28,84,40.15,64.76
20080222,254.15,72.08,49.97,87.17,92.96,63.18,71.89,4.27,82.46,39.8,64.58
20080221,251.67,69.9,49.79,86.92,94.02,62.98,71.9,4.34,81.69,38.93,63.86
20080220,254.75,73.64,49.7,88.1,95.5,63.23,72.64,4.42,83.34,39.48,64.77
20080219,254.72,72.08,49.66,87.01,95.8,63.66,72.23,4.36,81.44,39.14,64.41
20080215,265.08,72.96,49.44,85.37,95.9,62.9,72.42,4.45,81.34,38.94,64.69
20080214,266.38,75.8,49.97,85.55,95.38,62.79,72.34,4.55,81.78,38.84,63.71
20080213,267.57,77.73,50.66,85.49,95.36,63.41,73.51,4.62,82.72,39.81,64.45
20080212,259.3,74.45,50.25,84.38,93.18,62.97,72.47,4.46,82.35,39.31,64.1
20080211,260.83,75.19,49.6,83.22,92.9,61.88,71.41,4.62,81.06,38.68,63.51
20080208,258.6,73.5,48.76,81.71,91.84,62.03,70.58,4.48,79.51,37.61,63.23
20080207,252.72,70.91,49.84,81.89,90.76,62.81,71.74,4.33,80.44,37.11,63.71
20080206,251.1,68.49,48.83,81.44,90.8,63.05,71.76,4.36,78.41,37.74,63.99
20080205,253.65,72.09,49.56,82.11,90.9,62.87,71.75,4.62,79.3,36.95,63.91
20080204,247.95,73.95,50.07,85.44,90.02,63.47,72.72,4.7,81.73,38.56,66.75
20080201,258.2,74.63,51.18,85.95,90.46,63.36,73.78,4.78,83.57,38.65,65.33
20080131,282.42,77.7,50.74,86.4,91,63.14,72.97,4.83,80.7,37.43,64.35
20080130,274.4,74.21,49.16,85.28,92.32,62.18,72.02,4.72,80.77,37.69,62.63
20080129,275.53,73.95,49.01,85.08,92.9,62.97,70.92,4.7,80.78,38.81,62.59
20080128,278.26,75.82,48.71,85.13,90.4,63.07,71.05,4.64,81.35,36.92,62.16
20080125,283.47,77.6,48.09,83.94,92.6,62.46,69.97,4.64,80.22,36.18,61.07
20080124,287.52,77.67,48.91,86,92.38,63.51,71.22,4.84,77.67,38,61.5
20080123,274.58,73.97,50.16,83.45,92,64.2,71.63,4.97,74.96,35.92,62.81
20080122,292.46,78.48,49.2,82.45,91.38,65.27,67.54,5.56,77.21,35.91,60.87
20080118,300.42,79.76,47.58,85.08,88.1,66.29,67.16,5.76,79.01,36.64,63.7
20080117,300.69,80.12,47.48,83.91,86.96,67.83,67.17,5.75,77.38,38.35,65.32
20080116,308.27,80.35,47.49,86.53,84.5,68.31,68.63,5.7,81.54,38.36,67.81
20080115,319.13,80.24,46.99,89.02,85.32,67.76,68.96,6.04,85.75,39.06,71.01
20080114,327.23,82.87,47.67,90.83,86.55,67.95,69.92,6.39,89.04,39.97,71.29
20080111,319.43,81.08,47.72,90.3,87.54,67.88,69.59,6.17,86.3,39.03,71.26
20080110,323.68,84.26,48.4,91.66,89.22,67.91,69.66,6.36,87.02,39.33,72.01
20080109,326.92,85.22,46.9,91.56,86.3,67.8,66.71,6.41,87.41,38.5,71.46
20080108,316.15,87.88,45.97,90.05,88.3,66.94,66.67,6.12,85.8,38,71.55
20080107,324.94,88.82,46.56,91.22,88.76,66.86,67.84,6.34,86.01,39.15,72.03
20080104,328.82,88.79,45.72,92.08,91,65.84,68.01,6.43,86.15,39.38,68.82
20080103,343,95.21,46.38,93.83,93,65.93,69.23,6.96,88.49,40.46,66.97
20080102,342.93,96.25,46.9,93.51,92.1,65.91,69.16,6.96,87.73,41.24,66.35
20071231,346.07,92.64,47.53,93.69,94.72,66.7,70.72,7.07,88.71,42.6,67.78
20071228,351.61,94.45,48.08,95,93.7,67.38,71.56,7.14,90.53,42.42,68.62
20071227,350.71,94.25,47.77,93.67,91.46,67.33,71.9,7.09,90.53,42.38,68.43
20071226,355.76,92.85,48.38,94.81,91.4,67.56,73.2,7.11,91.75,42.89,68.58
20071224,350.7,91.01,48.74,93.66,90.8,67.87,73.46,7.1,91.73,42.52,68.41
20071221,348.68,91.26,48.21,93.43,89.5,68.03,72.4,6.93,91.32,42.18,68.38
20071220,345.18,90.58,47.85,92.13,88.82,67.33,71.6,6.69,88.59,41.57,69.13
20071219,339.01,89.38,48.08,91.43,89.56,67.32,71.3,6.54,87.53,41.56,69.56
20071218,337,86.89,48.24,91.42,90.2,67.71,72.48,6.54,88.33,41,70.06
20071217,334.94,85.09,47.83,89.89,90.5,67.55,72.02,6.59,86.16,40.15,68.83
20071214,345.31,89.08,47.63,91.18,95.08,67.59,72.61,6.8,88.04,40.85,69.39
20071213,347.36,92.4,48.33,92.72,94.7,67.87,73.92,6.85,89.5,40.94,70.02
20071212,350.01,91.28,48.23,91.92,96.18,67.7,74.04,6.82,87.53,41.9,69.15
20071211,349.94,90.75,49.03,90.28,98.44,67.55,74.03,6.73,85.79,42.42,69.14
20071210,359.56,93.02,49.43,92.03,99.7,67.79,75.14,6.94,89.4,43.22,71.23
20071207,357.78,94.31,49.02,91.5,99,67.68,74.17,6.94,87.55,42.68,71.2
20071206,357.98,94.21,49.27,91.44,99.02,68.3,73.83,6.78,87.52,42.15,70.91
20071205,349.59,93.19,48.9,89.92,98.1,68.21,73.34,6.63,86.28,42.83,72.56
20071204,342.41,94.41,48.19,88.12,96.45,67.94,72.63,6.42,85.12,42.45,72.13
20071203,341.09,90.91,47.87,88.85,95,67.71,72.9,6.39,84.25,44.92,71.44
20071130,346.84,90.56,47.9,89.16,93.8,67.74,73.68,6.51,85.38,45.54,69.76
20071129,348.84,89.15,47.54,88.59,92.76,68.4,73.3,6.58,84.76,45.54,69.28
20071128,346.47,90.3,47.23,87.92,91.5,68.35,73.57,6.44,83.69,44.63,68.78
20071127,337.11,85.59,45.83,86.38,91.54,67.73,71.44,6.24,79.02,43.96,67.94
20071126,333.32,81.3,45.03,85.68,91.26,67.37,70.36,6.16,79.13,43.85,67.77
20071123,338.68,81.43,45.73,88.29,89.5,66.88,70.92,6.13,80.67,44.13,68.49
20071121,330.58,79.76,44.86,87.04,89.43,67.14,70.14,6.02,79.29,43.6,68.44
20071120,324.58,80.39,45.5,87.82,91.03,67.64,71.65,6.03,80.66,44.03,69.15
20071119,313.23,79.18,45.47,84.11,91.3,67.59,71.96,5.86,79.23,44.86,67.58
20071116,317.12,78.6,46.34,85.1,90.88,67.75,72.01,5.94,82.41,45,67.97
20071115,315.13,77.85,46.2,84.49,90.11,66.88,73.1,5.87,81.72,44.25,67.25
20071114,321.15,78.51,46.51,86.31,91.4,66.89,73.33,5.93,82.73,43.43,67.17
20071113,330.59,79.86,45.97,86.88,90.48,67.31,74,6.07,82.08,42.66,67.59
20071112,316.34,77,43.32,84.54,89.38,66.31,72.65,5.49,80.91,42.13,68.61
20071109,332.31,78.89,42.9,86.85,88.66,65.16,70.71,5.91,83,42.24,68.89
20071108,347.26,83.58,43.62,89.42,89.7,64.59,72.06,6.27,86.11,43.19,67.72
20071107,366.82,87.04,43.93,87.2,90.06,63.91,71.68,6.65,84.21,44.13,66.05
20071106,371.25,87.27,44.29,90.38,89.47,64.61,74.23,6.85,87.42,45.87,67.34
20071105,363.18,84.37,44.03,87.66,88.74,64.49,74.48,6.65,84.91,45.18,67.28
20071102,355.97,85.98,44.19,87.93,88.04,64.78,74.03,6.71,85.03,45.24,66.59
20071101,351.95,87.65,44.03,88.5,87.54,64.66,73.59,6.69,83.4,43.9,66.46
20071031,353.84,89.15,45.21,91.99,88.28,65.17,75.1,6.78,85.48,44.18,68.42
20071030,347.72,88.24,45.37,91.14,85.8,64.82,74.75,6.68,83.86,44.95,66.97
20071029,339.94,90.1,45.01,93.61,85.46,64.98,75.1,6.61,86.07,46.34,67.11
20071026,337.63,90,44.64,92.21,84.66,64.3,74.97,6.6,86.46,45.28,66.63
20071025,334.58,88.21,43.88,91.57,85.05,63.95,74.97,6.53,85.03,44.63,64.52
20071024,338.24,88.73,43.87,92.13,84.94,64.44,75.46,6.64,86.77,43.37,61.89
20071023,338.21,100.82,43.93,91.35,85.12,64.55,75.64,6.65,83.02,43.24,61.77
20071022,325.69,91.29,45.25,90.91,84.26,64.34,75.09,6.23,81.69,42.38,61.22
20071019,322.67,89.76,44.98,92.14,84.86,64.23,75.03,6.09,81.92,41.78,60.69
20071018,320.12,89.85,45.89,95.05,86,64.9,76.02,6.2,83.04,42.72,62.57
20071017,317.05,90.55,45.99,94.8,86.7,64.85,76,6.17,81.29,42.7,63.24
20071016,308.3,89.53,45.86,94.74,84.64,65.07,75.81,6.06,80.87,42.56,63.24
20071015,310.36,90.53,46.45,94.82,84.16,65.65,76.54,5.96,82.25,43.05,63.15
20071012,319,92.37,47.06,93.48,84.68,65.94,76.62,5.97,83.57,43.67,63.54
20071011,311.3,89.34,46.9,92.66,83.9,65.95,76.51,5.79,83.28,43.47,62.96
20071010,313,94.66,45.59,93.13,83.2,65.83,76.33,5.96,83.66,42.64,63.05
20071009,307.89,95.32,45.21,92.67,81.78,66.25,76.88,6,84.99,42.79,63.52
20071008,305.11,95.85,45.27,90.68,82.2,66.02,76.45,6,83,42.4,62.33
20071005,297.31,93.43,45.37,91.36,80.58,66.25,76.41,5.77,83.11,42.75,62.83
20071004,289.8,92.26,45,90.92,79.4,66.11,75.6,5.58,81.56,43.35,62.49
20071003,292.29,92.46,45.13,91.33,79.64,66.1,75.59,5.64,80.71,42.62,62.26
20071002,292.48,92.36,44.87,92.24,79.93,66.05,75.65,5.66,82.3,42.8,62.19
20071001,291.56,93.41,44.47,93.95,79.18,66.14,75.9,5.58,84.08,44.13,62.24
20070928,283.91,93.15,43.65,92.56,79.04,65.7,75.1,5.48,83.76,43.54,60.88
20070927,284.02,93.38,43.61,92.97,78.27,65.54,74.82,5.52,83.32,43.84,61.81
20070926,284.35,93.43,43.3,92.37,77.98,65.39,74.84,5.46,83.12,42.93,62.73
20070925,284.78,93.48,43.16,91.96,77.89,64.97,75.4,5.47,80.2,42.23,61.91
20070924,284.28,92.59,43.97,91.73,78.08,65.2,75.46,5.3,80.68,42.18,62.02
20070921,280.32,91.3,44.23,92.31,77.8,65.12,75.75,5.15,80.71,42.23,63.1
20070920,276.68,89.65,44.32,92.09,78.3,64.79,75.27,5.01,79.79,41.81,62.63
20070919,273.69,89,44.75,92.12,78.01,64.49,75.97,5.03,80.27,41.4,63.14
20070918,267.89,88.75,44.44,91.76,79.04,63.83,75.78,5.03,79.67,41.46,62.76
20070917,262.9,86.91,43.32,89.26,78.95,62.94,74.33,4.94,75.2,40.54,61.26
20070914,264.63,87.77,43.32,88.67,79.92,63.2,74.38,4.96,74.81,39.56,61.39
20070913,262.64,87.26,43.06,88.62,79.14,63.11,74.38,4.9,74.22,39.18,60.94
20070912,261.58,87.3,42.71,87.65,78.97,62.51,74.17,4.89,73.57,38.31,60.78
20070911,260.92,86.28,42.94,86.94,78.97,62.05,74.15,4.84,74.09,39.18,60.23
20070910,257.49,83.34,42.27,84.86,78.86,61.84,73.79,4.88,73.25,37.79,59.51
20070907,259.93,84.52,42.39,85.75,79.59,61.68,74.13,4.71,72.98,38.12,58.59
20070906,262.01,86.21,42.76,87.49,79.99,61.66,75.09,4.82,75.36,38.46,59.6
20070905,264.16,83.75,42.45,87.22,79.58,61.65,75.36,4.88,74.65,39.01,59.09
20070904,262.83,82.7,43.3,87.23,79.14,61.98,76.15,5.15,75.61,40.05,60.38
20070831,257.87,79.91,43.63,85.73,77.8,61.79,75.86,4.95,75.66,39.62,58.84
20070830,255.95,78.68,43.32,85.4,78.97,61.6,75.48,4.87,74.78,38.73,58.47
20070829,256.69,79.05,44.19,85.23,79,61.86,76.08,4.79,75.08,39.12,58.69
20070828,253.45,76.22,43.4,83,79.3,61.25,75.34,4.53,74.04,38.64,57.26
20070827,256.88,78.65,43.82,85.12,79.31,61.6,76.42,4.72,75.74,39.45,58
20070824,257.75,79.25,43.74,85.69,79.9,61.88,77.03,4.83,76.01,39.64,60
20070823,256.34,77.3,43.17,83.75,78.9,62.11,76.42,4.68,75.19,38.85,60.44
20070822,256.62,78.5,43.75,83.58,78.78,62.01,76.04,4.73,76.43,39.37,60.75
20070821,253.55,77.49,43.7,83.15,79.65,61.67,75.52,4.56,74.75,37.98,60.13
20070820,249.2,74.7,43.59,84.53,79.24,61.83,75.94,4.37,73.85,38.84,59.56
20070817,250.26,75.02,43.49,84.14,78.96,62.02,76.32,4.36,72.7,39.63,60
20070816,246,72.79,43.5,80.67,75.83,61.63,74.82,4.18,69.6,37.2,59.29
20070815,249.02,72.38,43.28,81.69,73.1,61.3,74.23,4.28,71.5,38.04,58.97
20070814,254.55,73.45,43.82,83.13,72.58,61.13,75.71,4.43,75.1,39.5,59.34
20070813,258,74.87,46.17,82.92,72.78,61.45,76.71,4.56,77.67,40.37,60.27
20070810,258.12,74.78,46.07,84.51,72.5,61.15,76.75,4.46,80.27,40.69,60.2
20070809,257.61,74.11,46.45,83.6,72.86,60.83,78.1,4.51,79.98,41.11,61.25
20070808,263.14,77.78,48.42,87.9,73.74,62.49,78.37,4.79,80.44,41.69,62.6
20070807,258.26,79.14,47.06,85.7,73.84,62.08,77.74,4.82,78.83,41,62.92
20070806,255.25,79,47.02,83.54,73.4,62.3,77.83,4.83,77.71,40.19,60.74
20070803,251.74,76.8,45.52,82.08,71.98,60.55,75.17,4.71,75.26,40.12,57.11
20070802,255.75,79.71,46.73,85.18,71.76,61.03,76.58,4.87,76.19,41.49,59.86
20070801,256.72,77.31,46.22,85.84,71.99,60.96,76.93,4.82,77.54,40.34,59.46
20070731,255.25,78.54,45.95,85.13,72.08,60.5,75.72,4.71,76.62,41.66,57.73
20070730,258.3,82.7,46.21,86.01,71.98,60.07,76.82,5.05,77.24,42.29,57.79
20070727,256.19,84.04,45.94,85.59,72.3,59.77,75.67,5.14,74.96,40.83,54.92
20070726,254.25,84.01,46.82,88.23,71.91,60.96,75.7,5.21,76.61,41.44,56.31
20070725,255.13,86.18,47.87,92.79,72.77,61.53,76.21,4.9,76.41,43,58.26
20070724,257.25,69.25,48.02,90.84,72.72,61.47,74.68,4.82,77.19,43.42,57.5
20070723,256.5,71.74,48.11,93.44,72.77,62,74.54,5.13,77.9,44.72,59.85
20070720,260.31,71.63,48.06,91.94,72.85,61.79,75.01,5.13,77.75,45.02,58.62
20070719,274.56,73.35,48.79,92.29,72.76,62.39,75.84,5,78.27,45.15,59.55
20070718,275.02,73.32,48.04,91.15,72.98,62.2,75.2,4.93,76.76,43.5,58.5
20070717,277.77,73.79,48.35,89.09,73.26,62.74,75.52,4.96,75.85,43.76,58
20070716,276.76,73.69,48.94,89.7,73.08,63.8,75.53,4.93,75.77,44.03,57.49
20070713,276.35,75.1,49.15,90.33,73.55,63.43,75.15,4.92,76.17,44.42,57.46
20070712,272.93,72.79,48.83,89.62,73.55,63.36,74.76,4.79,75.77,44.28,56.43
20070711,272.5,70.73,47.68,87.29,73.8,62.86,74.33,4.73,74,42.6,55.32
20070710,271.93,70.28,47.58,86.5,74.08,62.2,74.04,4.73,72.61,42.39,55.54
20070709,271.54,72.07,48.5,87.44,74.28,62.72,74.4,4.65,73.59,43.27,55.98
20070706,269.96,68.97,48.39,86.46,74.1,62.13,73.7,4.73,73.37,43.49,56.5
20070705,271.08,68.73,48.09,85.16,73.36,62.28,73.75,4.74,73.15,42.75,56.81
20070703,267.43,69.45,48.47,85.36,72.74,61.95,73.2,4.54,73.13,42.82,56.81
20070702,265.45,69.61,48.33,84.82,72.49,61.85,73.33,4.33,72.91,43.13,57.4
20070629,261.6,68.41,48.11,83.88,72.1,61.62,73,4.36,71.99,42,56.74
20070628,262.76,68.89,48.21,83.6,71.84,61.5,73.62,4.31,72.15,41.79,57.35
20070627,263.4,68.14,48.46,83.48,71.19,61.45,73.56,4.35,72.2,41.7,57.69
20070626,265.39,67.48,47.97,81.82,70.81,61.65,73.15,4.27,72.16,40.63,56.66
20070625,263.97,68.66,47.82,82.37,71.06,61.11,73.29,4.37,72.67,41,57.76
20070622,262.74,68.86,47.83,82.52,71.56,60.73,72.85,4.39,73.4,41.45,57.98
20070621,257.3,69.67,48.39,84.3,71.88,62.11,73.37,4.43,73.8,41.71,59.3
20070620,255.23,69.1,48.59,82.82,72.23,62.04,72.91,4.34,72.94,41.82,58.96
20070619,257.4,69.81,48.81,85.84,72.57,62.42,73,4.42,72.8,43.13,60.55
20070618,257.85,71.83,49.11,86.36,72.28,62.33,73.32,4.47,72.25,42.83,60.61
20070615,253.19,72.4,49.34,85.94,72.44,62.77,74.05,4.3,71.96,42.93,61.3
20070614,251.66,71.94,49.28,84.77,72.42,62.45,73.95,4.24,70.95,42.5,60.21
20070613,252.86,70.89,49.5,83.35,72.5,62.18,72.14,4.2,70.96,42.44,60.25
20070612,252.63,70.07,48.91,82,72.36,61.83,71.25,4.3,68.76,42.23,59
20070611,255.92,71.17,49.81,83.06,72.63,62.27,72.48,4.29,69.38,41.92,60.38
20070608,257.99,73.24,50.08,82.68,72.24,62.13,72.32,4.45,69.45,41.62,58.51
20070607,257.78,72.04,49.76,81.96,72.54,62,71.25,4.43,68.48,41.25,57.84
20070606,259.38,72.29,50.75,83.62,72.12,62.9,71.62,4.42,69.25,42.15,59.93
20070605,259.67,73.65,50.52,84.26,72.38,63.31,71.72,4.38,69.68,42.87,61.34
20070604,253.78,70.42,51.21,84.22,72.9,63.6,72.27,4.33,69.35,42.83,62.91
20070601,250.44,68.58,49.47,84.22,72.7,63.41,72.36,4.23,68.96,42.95,63.34
20070531,249.2,69.14,47.6,83.17,72.5,63.27,71.97,4.33,68.09,43.18,63.93
20070530,249.54,69.86,47.12,84,72.56,63.22,71.56,4.24,68.19,42.86,63.75
20070529,243.79,69.63,46.94,82.62,72.68,63.05,71.34,4.08,67.79,42.29,62.85
20070525,241.99,68.55,46.91,83.51,73.2,63.19,71.08,4.06,68.84,41.87,62.58
20070524,237.39,69.35,46.65,82.28,72.45,63.48,70.65,3.95,68.23,41.37,62.83
20070523,237.21,69,46.33,82.99,72.78,63.81,69.98,4.03,69.2,41.72,64.73
20070522,238.16,68.88,46.54,82.77,72.87,63.58,70.1,4.06,69.37,41.38,66.09
20070521,235.53,68.3,46.62,83.59,72.62,63.52,70.31,4,68.92,41.34,65.52
20070518,235.39,63.3,47.27,83.26,72.09,63.42,70.05,3.93,69.21,41.31,65.07
20070517,235.71,62.17,47.11,81.8,72.26,62.74,70.15,3.91,68.33,40.65,65.07
20070516,236.53,63.22,47.18,81.45,72.6,63.05,71.34,3.83,67.7,40.74,65.6
20070515,229.22,60.58,47.62,81.13,72.66,61.82,70.48,3.84,66.75,40.34,65.36
20070514,231.11,61.7,47.84,81.25,72.8,62.61,70.68,3.91,65.85,40.66,65.63
20070511,233.6,61.56,47.78,81.23,73.36,62.27,71.27,3.88,66.21,39.83,64.59
20070510,230.96,60.92,47.75,79.39,72.74,62.5,69.83,3.83,66.14,38.74,63.61
20070509,234.85,62.85,47.93,81.42,72.74,64.11,70.9,3.82,67.15,39.4,63.74
20070508,233.63,61.83,48.1,81.38,72.36,63.7,70.84,3.75,66.2,39.64,63.56
20070507,233.86,60.82,48.61,80.83,73.58,64.26,70.78,3.71,66.41,39,63.84
20070504,235.79,63.23,48.27,80.55,72.62,64.48,71.09,3.6,66.28,38.41,63.96
20070503,236.84,62.19,48.36,80.68,72.35,64.32,70.89,3.59,66.05,38.14,64.32
20070502,233.12,61.18,48.28,79.82,72.38,64.48,70.74,3.59,66.25,38.65,64.5
20070501,234.73,62.04,48.33,79.66,72.12,64.56,69.94,3.55,65.22,38,64.61
20070430,235.92,61.33,47.92,79.38,72.56,64.22,70.43,3.56,64.55,38,64.37
20070427,239.74,62.6,48.34,80.36,72.59,64.17,71.5,3.57,65.64,38.64,63.9
20070426,240.82,62.78,48.7,80.55,72.56,64.24,71.91,3.53,66.2,38.58,64.31
20070425,239.23,56.81,48.81,79.92,72.4,64.68,73,3.41,65.94,39.07,64.51
20070424,239,44.75,48.69,78.6,72.48,64.49,71.93,3.33,64.6,39.1,64.32
20070423,239.77,44.77,48.93,79.2,72.72,64.75,71.94,3.34,64.31,38.8,63.69
20070420,241.47,44.95,49.76,79.76,72.56,65.12,72.82,3.25,63.96,39.21,62.25
20070419,236.05,44.64,48.34,77.46,72.66,64.94,71.99,3.22,63.62,39.5,61.67
20070418,238.24,44.99,47.97,78.2,72.9,64.43,71.4,3.23,63.83,39.83,62.39
20070417,236.63,45.07,48.17,78.4,73.34,64.55,71.64,3.23,63.87,39.76,62.08
20070416,237.36,45.2,48.07,78.17,73.35,63.02,71.08,3.27,63.97,39.5,61.51
20070413,233.37,42.41,47.41,77.41,73.2,62.35,70.31,3.22,63.14,39.54,60.47
20070412,233.92,42.27,47.26,77.39,73.2,61.92,70.38,3.29,63.33,39.46,60.78
20070411,232.49,41.68,47.27,76.77,73.08,61.89,70.47,3.31,62.69,39.48,61.2
20070410,233.48,41.86,47.94,77.57,73.3,61.67,70.79,3.37,63.23,39.45,61.87
20070409,234.33,41.66,48.47,76.8,72.7,61.63,70.09,3.34,63.72,39.33,61.75
20070405,235.98,41.68,48.27,77.22,72.52,61.55,70.26,3.38,63.48,39.3,61.4
20070404,235.74,41.53,48.05,77.11,72.58,61.29,69.88,3.37,63.39,39.1,61.75
20070403,236.53,41.19,48.1,76.8,72.36,60.64,69.96,3.38,63.32,39.23,62.57
20070402,229.49,40.42,47.4,76.16,72.06,60.1,69.86,3.34,62.96,38.99,62.55
20070330,229.3,39.79,46.95,75.45,72.8,60.26,70.1,3.32,62.96,38.95,61.17
20070329,230.68,39.81,46.72,76.24,72.07,60.34,70.16,3.35,62.92,38.57,61.7
20070328,231.16,39.34,46.64,75.56,72.08,60,70.4,3.33,62.84,38.37,61.25
20070327,232.03,39.37,47.49,75.71,72.1,60.03,70.9,3.41,63.77,39,61.74
20070326,232.73,39.01,47.84,75.47,72.07,60.25,71.31,3.42,64.45,39.6,62.11
20070323,231.14,38.98,47.91,75.02,72.01,60.51,71.47,3.34,64.07,39.66,61.69
20070322,231.24,39.49,48.01,74.36,72.18,60.86,71.09,3.36,63.69,39.31,61.1
20070321,228.5,39.8,47.77,73.23,72.88,61.22,71.28,3.35,63.8,39.21,60.92
20070320,222.86,38.58,47.3,72,71.98,61.07,70.25,3.27,63.01,38.05,60.29
20070319,223.83,38.45,46.59,71.1,71.98,60.73,69.48,3.25,61.58,37.83,59.8
20070316,220.64,37.85,46.21,69.86,70.64,60.51,69.26,3.2,60.58,37.55,59.6
20070315,223.31,37.78,46,70.69,71.01,60.53,69.41,3.2,61.21,37.52,59.18
20070314,224.22,38.08,45.73,71.02,71.24,60.71,70.23,3.21,60.77,37.62,58.82
20070313,221.73,37.82,46.18,69.91,72.06,60.77,69.91,3.16,60.06,37.67,58.31
20070312,227.6,38.81,47.26,70.87,72.88,61.79,71.15,3.21,61.5,38.61,58.8
20070309,226.7,38.84,47.42,71.12,72.92,62.14,70.63,3.14,61.39,37.83,58
20070308,227.58,38.1,47.88,71.85,72.66,61.72,69.87,3.14,60.97,37.98,57.94
20070307,228.04,38.36,47.93,71.64,71.88,61.86,70,3.13,59.68,37.81,57.7
20070306,229,38.58,48.04,71,71.52,61.7,69.91,3.15,60.93,38,57.86
20070305,220.69,37.05,47.47,69.98,71.24,61.83,69.7,3.08,60,37.18,57.09
20070302,219.55,37.69,47.81,70.01,71.24,61.95,69.47,3.05,60.56,37.77,57.95
20070301,224.33,38.85,47.89,70.99,71.08,62.45,70.12,3.11,61.32,38.36,59.45
20070228,224.94,39.14,48.31,71.68,70.46,62.93,70.19,3.02,61.69,38.72,59.1
20070227,224.6,38.83,48.2,71.83,69.58,63.05,70.23,3,61.47,38.85,59.25
20070226,232.69,40.88,49.98,75.4,71.16,64.3,72.79,3.17,64.24,40.44,61.17
20070223,235.54,40.78,49.57,75.22,71.24,64.15,73.34,3.18,64.73,40.25,59.64
20070222,238.16,41,49.69,75.08,71.5,64.78,73.4,3.2,64.43,40.38,59.06
20070221,238.16,41.26,49.97,74.78,71.74,65,73.8,3.19,64.73,40.6,59.22
20070220,236.28,41.51,50.26,74.87,72.66,65.46,73.9,3.07,64.83,40.84,59.81
20070216,235.2,40.33,48.48,75.29,72.4,65.51,74.04,3.03,64.27,40.32,59.24
20070215,230.96,40.06,48.36,75.34,71.2,65.79,74.48,3.04,63.9,40.17,59.05
20070214,233.19,40.14,47.87,75.6,72.2,65.85,75.02,3.05,64.03,39.6,59.65
20070213,229.77,39.31,47.98,75.45,72.2,65.38,74.39,3.02,64.06,39.55,59.44
20070212,229.37,38.85,47.74,74.6,72.48,65.46,73.87,3.03,63.67,39.5,58.98
20070209,231.17,38.72,47.97,75.22,72.7,65.6,73.56,2.97,63.63,39.92,58.95
20070208,235.74,39.1,48.31,75.46,72.22,65.76,73.33,3.08,62.77,40.15,59.25
20070207,235.23,38.98,48.58,74.79,72.48,65.8,73.92,3.08,63.4,40.15,58.89
20070206,235.97,38.27,48.58,75.46,72.64,66,73.93,3.01,63.13,40.1,59.07
20070205,233.81,37.16,48.52,75.67,72.49,66.3,73.68,3,63.1,40.04,58.63
20070202,240.98,37.39,48.08,75.54,72.64,66.58,74.17,3.03,63.23,39.94,57.65
20070201,241.11,38.7,47.78,75.08,73.62,67.01,73.64,3.03,63.5,40.02,57.45
20070131,250.99,37.67,47.69,74.1,73.35,66.8,72.28,3.06,63.06,39.83,56.65
20070130,247.4,37.05,47.28,74.39,72.72,66.39,72.7,3.06,62.38,39.78,56.22
20070129,246.47,37.43,47.63,73.2,72.14,66.15,73.65,3.07,62.25,39.54,56.13
20070126,248.16,36.85,47.67,73.61,70.91,66.07,72.49,3.05,62.35,40.02,56
20070125,244.28,37.08,48.15,73.52,71.72,66.68,73.61,3.08,62.29,40,55.41
20070124,249.78,37.26,48.61,74.9,71.62,67.01,74.45,3.1,63.18,40.14,55.42
20070123,239.76,36.43,47.81,74.49,72.48,66.5,73.62,3.06,61.91,40.07,55.21
20070122,240.65,36.95,47.96,72.9,72.8,67.18,74.28,3.1,61.43,39.66,54.75
20070119,245.11,37.02,48.31,73.53,73.12,67.76,75.02,3.16,61.7,40,54.73
20070118,244.15,36.98,48.39,71.96,72.67,67.71,74.81,3.18,61.96,39.71,54.48
20070117,248.88,37.88,48.2,72.46,72.41,66.87,75,3.39,61.65,39.64,54.4
20070116,252.38,38.66,48.31,71.63,72.38,66.54,74.88,3.47,61.49,39.75,54.15
20070112,252.74,38.2,47.98,72.66,73.36,66.64,74.44,3.38,61.57,39.79,53.85
20070111,250.1,37.4,47.6,70.98,73.4,66.73,73.65,3.42,61.06,39.45,54.22
20070110,244.97,37.15,47.28,70.99,73.02,66.15,73.63,3.46,60.22,39.31,54.33
20070109,242.98,37.78,47.39,72.09,73,66.26,74.08,3.31,59.9,39.15,54.31
20070108,242.02,37.5,47,72.65,71.72,66.51,74.38,3.05,59.27,38.59,54.26
20070105,243.83,38.37,47.39,73.24,71.56,66.62,74.15,3.04,58.99,37.52,54.33
20070104,241.86,38.9,47.78,72.72,72.2,67.23,75.09,3.06,58.85,37.85,55.06
20070103,234.02,38.7,47.55,74.11,72.86,66.4,74.97,2.99,59.78,38,55.1
20061229,230.46,39.46,46.18,76.63,73.32,66.02,74.98,3.03,59.33,37.28,54.42
20061228,231.5,40.21,46.01,77.33,73.35,66.42,74.96,2.89,59.74,36.97,54.6
